legacy_url,legacy_path,route_class,disposition,target_url,intent_class,owner,notes,implementation_layer,redirect_code,has_organic_traffic,has_external_links,source
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-dev-guide-to-combating-fraud-on-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-23-9-commerce-cloud-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-23-6-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-look-at-the-salesforce-b2c-commerce-cloud-24-2-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-new-day-for-commerce-recap%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fa-survival-guide-to-sfcc-platform-limits%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fabout%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-as-an-architect-and-content-creator%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-automation-to-augmentation-at-work%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fai-wont-steal-your-sfcc-job-but-a-developer-using-ai-will%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Farchive%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-22-4%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fb2c-commerce-whats-new-in-the-22-3-release%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-in-the-sfcc-composable-storefront%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcaching-rest-apis-in-sfcc%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcan-a-isslot-element-have-a-dynamic-id%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F&,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fcertifications-for-salesforce-b2c-commerce-cloud%2F&,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fchasing-clouds-catching-up-with-the-commercecrew-at-dreamforce-2023%2F,/wp-json/oembed/1.0/embed/?url=https%3A%2F%2Fwww.rhino-inquisitor.com%2Fchasing-clouds-catching-up-with-the-commercecrew-at-dreamforce-2023%2F,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
